city,city_ascii,lat,lng,admin_name,population
Budaun,Budaun,28.05,79.12,Uttar Pradesh,159221.0
Uttarpāra,Uttarpara,22.67,88.35,West Bengal,159147.0
Daltonganj,Daltonganj,24.03,84.07,Jhārkhand,158941.0
Jāmkhed,Jamkhed,18.72,75.32,Mahārāshtra,158380.0
Bharūch,Bharuch,21.712,72.993,Gujarāt,158253.0
Lunglei,Lunglei,22.88,92.73,Mizoram,157000.0
Saharsa,Saharsa,25.88,86.6,Bihār,156540.0
Vidisha,Vidisha,23.53,77.82,Madhya Pradesh,155959.0
Pathānkot,Pathankot,32.2668,75.6,Punjab,155909.0
Kārwār,Karwar,14.8,74.13,Karnātaka,155213.0
Thānesar,Thanesar,29.9667,76.8167,Haryāna,154962.0
Kishangarh,Kishangarh,26.57,74.87,Rājasthān,154886.0
Rudarpur,Rudarpur,28.98,79.4,Uttarākhand,154485.0
Tindwāra,Tindwara,25.4833,80.3333,Uttar Pradesh,154428.0
Nalgonda,Nalgonda,17.0575,79.2684,Andhra Pradesh,154326.0
Dibrugarh,Dibrugarh,27.48,95.0,Assam,154019.0
Verāval,Veraval,20.9159,70.3629,Gujarāt,153696.0
Betūl Bazār,Betul Bazar,21.905,77.902,Madhya Pradesh,153330.0
Bālurghāt,Balurghat,25.22,88.76,West Bengal,153279.0
Jorhāt,Jorhat,26.75,94.22,Assam,153249.0
Krishnanagar,Krishnanagar,23.4,88.5,West Bengal,153062.0
Bārākpur,Barakpur,22.76,88.37,West Bengal,152783.0
Porbandar,Porbandar,21.6417,69.6293,Gujarāt,152760.0
Shāntipur,Shantipur,23.25,88.43,West Bengal,151777.0
Hindupur,Hindupur,13.83,77.49,Andhra Pradesh,151677.0
Beāwar,Beawar,26.1,74.32,Rājasthān,151472.0
Bhālswa Jahangirpur,Bhalswa Jahangirpur,28.7354,77.1638,Delhi,151427.0
Erode,Erode,11.3409,77.7171,Tamil Nādu,151184.0
Sibsāgar,Sibsagar,26.9844,94.6375,Assam,150781.0
Nāngloi Jāt,Nangloi Jat,28.6833,77.0667,Delhi,150371.0
Soro,Soro,21.29,86.69,Odisha,150000.0
Nūzvīd,Nuzvid,16.7881,80.8465,Andhra Pradesh,148590.0
Sitārganj,Sitarganj,28.93,79.7,Uttarākhand,148266.0
Hājīpur,Hajipur,25.6925,85.2084,Bihār,147688.0
Hābra,Habra,22.83,88.63,West Bengal,147221.0
Bāra Bankī,Bara Banki,26.92,81.2,Uttar Pradesh,146831.0
Bīr,Bir,18.99,75.76,Mahārāshtra,146709.0
Nārnaul,Narnaul,28.0444,76.1056,Haryāna,145897.0
Chitaldrug,Chitaldrug,14.23,76.4,Karnātaka,145853.0
Etah,Etah,27.63,78.67,Uttar Pradesh,145601.0
Abohar,Abohar,30.1334,74.2001,Punjab,145302.0
Kaithal,Kaithal,29.8015,76.3998,Haryāna,144915.0
Balasore,Balasore,21.5033,86.925,Odisha,144373.0
Koiridih,Koiridih,24.18,86.3,Jhārkhand,143529.0
Shillong,Shillong,25.5822,91.8944,Meghālaya,143229.0
Rewāri,Rewari,28.18,76.62,Haryāna,143021.0
Hazāribāgh,Hazaribagh,23.98,85.35,Jhārkhand,142489.0
Bhīmavaram,Bhimavaram,16.543,81.523,Andhra Pradesh,142184.0
Mandsaur,Mandsaur,24.072,75.069,Madhya Pradesh,141667.0
Chās,Chas,23.63,86.17,Jhārkhand,141640.0
Port Blair,Port Blair,11.6683,92.7378,Andaman and Nicobar Islands,140572.0
Harchandpur,Harchandpur,26.36,81.17,Uttar Pradesh,140274.0
Kumbakonam,Kumbakonam,10.9602,79.3845,Tamil Nādu,140156.0
Aul,Aul,20.67,86.64,Odisha,139628.0
Kolār,Kolar,13.1333,78.1333,Karnātaka,138462.0
Chicacole,Chicacole,18.3,83.9,Andhra Pradesh,137944.0
Bānkura,Bankura,23.25,87.07,West Bengal,137386.0
Mandya,Mandya,12.52,76.9,Karnātaka,137358.0
Dehri,Dehri,24.91,84.18,Bihār,137231.0
Durgauti,Durgauti,25.2114,83.5308,Bihār,136962.0
Mainpuri,Mainpuri,27.23,79.02,Uttar Pradesh,136557.0
Talaivāsal,Talaivasal,11.5867,78.7583,Tamil Nādu,136026.0
Raigarh,Raigarh,21.8974,83.395,Chhattīsgarh,135363.0
Haraīpur,Haraipur,26.22,84.36,Uttar Pradesh,135066.0
Siwān,Siwan,26.22,84.36,Bihār,135066.0
Kalol,Kalol,23.246,72.496,Gujarāt,133737.0
Hassan,Hassan,13.012,76.068,Karnātaka,133436.0
Lalitpur,Lalitpur,24.69,78.41,Uttar Pradesh,133305.0
Paramagudi,Paramagudi,9.5494,78.5891,Tamil Nādu,133000.0
Gondiā,Gondia,21.4598,80.195,Mahārāshtra,132821.0
Dalūpura,Dalupura,28.6004,77.3194,Delhi,132628.0
Naryāi ka Puri,Naryai ka Puri,26.52,78.35,Madhya Pradesh,132072.0
Palwal,Palwal,28.1447,77.3255,Haryāna,131926.0
Pālghāt,Palghat,10.775,76.651,Kerala,130955.0
Ānand,Anand,22.556,72.951,Gujarāt,130462.0
Botād,Botad,22.17,71.67,Gujarāt,130302.0
Mukeriān,Mukerian,31.95,75.62,Punjab,129841.0
Hanumāngarh,Hanumangarh,29.58,74.32,Rājasthān,129654.0
Jetpur,Jetpur,21.7542,70.6222,Gujarāt,129653.0
Arcot,Arcot,12.9047,79.3238,Tamil Nādu,129640.0
Kānchrāpāra,Kanchrapara,22.9456,88.4332,West Bengal,129576.0
Hoshangābād,Hoshangabad,22.7475,77.7274,Madhya Pradesh,128599.0
Khanna,Khanna,30.7,76.22,Punjab,128137.0
Nagda,Nagda,23.4564,75.4131,Madhya Pradesh,127484.0
Hardoī,Hardoi,27.42,80.12,Uttar Pradesh,126851.0
Guntakal,Guntakal,15.17,77.38,Andhra Pradesh,126270.0
Pithampur,Pithampur,22.6197,75.6933,Madhya Pradesh,126099.0
Pātan,Patan,23.85,72.125,Gujarāt,125497.0
Basīrhat,Basirhat,22.6572,88.8942,West Bengal,125254.0
Raxaul,Raxaul,26.9833,84.85,Bihār,125210.0
Hālīsahar,Halisahar,22.9469,88.4184,West Bengal,124939.0
Jagādhri,Jagadhri,30.168,77.301,Haryāna,124894.0
Sunām,Sunam,30.13,75.8,Punjab,124590.0
Rishra,Rishra,22.71,88.35,West Bengal,124577.0
Jhārsugra,Jharsugra,21.85,84.03,Odisha,124500.0
Pāli,Pali,23.35,81.05,Madhya Pradesh,124175.0
Nāndgaon,Nandgaon,20.307,74.657,Mahārāshtra,123191.0
Alwāl,Alwal,17.5047,78.5038,Andhra Pradesh,123031.0
Dimāpur,Dimapur,25.9092,93.7266,Assam,122834.0
Sarangāpuram,Sarangapuram,18.9447,78.9936,Andhra Pradesh,122368.0
Bhadrakh,Bhadrakh,21.0545,86.5156,Odisha,122119.0
Dharmavaram,Dharmavaram,14.43,77.72,Andhra Pradesh,121874.0
Ambikāpur,Ambikapur,23.12,83.2,Chhattīsgarh,121071.0
Puruliya,Puruliya,23.34,86.36,West Bengal,121067.0
Ghazīpur,Ghazipur,25.58,83.57,Uttar Pradesh,121020.0
Bagaha,Bagaha,27.0992,84.09,Bihār,120736.0
Gurdāspur,Gurdaspur,32.0333,75.4,Punjab,120564.0
Tindivanam,Tindivanam,12.2267,79.6504,Tamil Nādu,120405.0
Khurda,Khurda,20.18,85.62,Odisha,120204.0
Hengken,Hengken,24.346,93.7,,120000.0
Nokha,Nokha,27.6,73.42,Rājasthān,120000.0
Jandrapeta,Jandrapeta,15.8246,80.3521,Andhra Pradesh,120000.0
Yelahanka,Yelahanka,13.1007,77.5963,Karnātaka,119891.0
Nāmakkal,Namakkal,11.2167,78.1667,Tamil Nādu,119491.0
Darjeeling,Darjeeling,27.0375,88.2631,West Bengal,118805.0
Sopur,Sopur,34.3,74.47,Jammu and Kashmīr,118608.0
Chikmagalūr,Chikmagalur,13.313,75.737,Karnātaka,118401.0
Gudivāda,Gudivada,16.43,80.99,Andhra Pradesh,118167.0
Amreli,Amreli,21.6006,71.2164,Gujarāt,117967.0
Phagwāra,Phagwara,31.22,75.77,Punjab,117954.0
Adilābād,Adilabad,19.67,78.53,Andhra Pradesh,117167.0
Baripāda,Baripada,21.94,86.72,Odisha,116874.0
Yavatmāl,Yavatmal,20.24,78.06,Mahārāshtra,116551.0
Titāgarh,Titagarh,22.74,88.37,West Bengal,116541.0
Barnāla,Barnala,30.37,75.54,Punjab,116450.0
Chittaurgarh,Chittaurgarh,24.88,74.63,Rājasthān,116406.0
Narasaraopet,Narasaraopet,16.236,80.0498,Andhra Pradesh,116250.0
Chidambaram,Chidambaram,11.407,79.6912,Tamil Nādu,115913.0
Kovilpatti,Kovilpatti,9.1744,77.8688,Tamil Nādu,115434.0
Bijnor,Bijnor,29.37,78.13,Uttar Pradesh,115381.0
Dam Dam,Dam Dam,22.6352,88.4143,West Bengal,114786.0
Vejalpur,Vejalpur,23.0061,72.5165,Gujarāt,113304.0
Balāngīr,Balangir,20.72,83.48,Odisha,112544.0
Shegaon,Shegaon,20.7944,76.6944,Mahārāshtra,112539.0
Magra,Magra,22.9793,88.3748,West Bengal,112267.0
Mahāsamund,Mahasamund,21.11,82.1,Chhattīsgarh,112228.0
Rājpura,Rajpura,30.484,76.594,Punjab,112193.0
Bāgalkot,Bagalkot,16.1817,75.6958,Karnātaka,112090.0
Osmānābād,Osmanabad,18.3194,76.0736,Mahārāshtra,112085.0
Kaliānpur,Kalianpur,26.5191,80.2498,Uttar Pradesh,112014.0
Shujālpur,Shujalpur,23.4,76.72,Madhya Pradesh,112000.0
Sāhibganj,Sahibganj,25.25,87.65,Jhārkhand,111954.0
Champdani,Champdani,22.802,88.346,West Bengal,111251.0
Dīsa,Disa,24.2501,72.1822,Gujarāt,111160.0
Nandurbar,Nandurbar,21.37,74.25,Mahārāshtra,111000.0
Purwa Utar,Purwa Utar,26.068,83.184,Uttar Pradesh,110983.0
Ferozepore,Ferozepore,30.9166,74.6,Punjab,110313.0
Mancherāl,Mancheral,18.8714,79.4443,Andhra Pradesh,110000.0
Miriālgūda,Mirialguda,16.8667,79.5833,Andhra Pradesh,109891.0
Sehore,Sehore,23.2,77.08,Madhya Pradesh,109118.0
Bangaon,Bangaon,23.07,88.82,West Bengal,108864.0
Khopoli,Khopoli,18.789,73.343,Mahārāshtra,108648.0
Islāmābād,Islamabad,33.7353,75.1478,Jammu and Kashmīr,108505.0
Khardah,Khardah,22.72,88.38,West Bengal,108496.0
Mungeli,Mungeli,22.07,81.68,Chhattīsgarh,108387.0
Tādpatri,Tadpatri,14.92,78.02,Andhra Pradesh,108171.0
Gharbara,Gharbara,28.47,77.51,Uttar Pradesh,107676.0
Sultānpur,Sultanpur,26.2583,82.0722,Uttar Pradesh,107640.0
Shikohābād,Shikohabad,27.1,78.6,Uttar Pradesh,107404.0
Jalpāiguri,Jalpaiguri,26.52,88.73,West Bengal,107341.0
Shāmli,Shamli,29.45,77.32,Uttar Pradesh,107233.0
Bhilai Karanja,Bhilai Karanja,21.2198,81.4575,Chhattīsgarh,107170.0
Suriāpet,Suriapet,17.1415,79.6236,Andhra Pradesh,106805.0
Wardha,Wardha,20.7417,78.6056,Mahārāshtra,106444.0
Rānībennur,Ranibennur,14.6167,75.6167,Karnātaka,106406.0
Barnoi,Barnoi,32.43,75.43,Jammu and Kashmīr,106169.0
Sītāmarhi,Sitamarhi,26.6,85.48,Bihār,106093.0
Kishanganj,Kishanganj,26.0794,87.9372,Bihār,105782.0
Hindaun,Hindaun,26.74,77.03,Rājasthān,105690.0
Semāri,Semari,24.0555,73.8566,Rājasthān,105686.0
Gangāwati,Gangawati,15.43,76.53,Karnātaka,105529.0
North Lakhimpur,North Lakhimpur,27.2414,94.1056,Assam,105376.0
Jamālpur,Jamalpur,25.3,86.5,Bihār,105221.0
Makrāna,Makrana,27.0409,74.7273,Rājasthān,105080.0
Sheopur,Sheopur,25.67,76.7,Madhya Pradesh,105026.0
Ballia,Ballia,25.7604,84.1471,Uttar Pradesh,104424.0
Tādepallegūdem,Tadepallegudem,16.815,81.526,Andhra Pradesh,104032.0
Bānsbāria,Bansbaria,22.97,88.4,West Bengal,103920.0
Būndi,Bundi,25.44,75.64,Rājasthān,103286.0
Amarāvati,Amaravati,16.5131,80.5165,Andhra Pradesh,103000.0
Negapatam,Negapatam,10.7672,79.8449,Tamil Nādu,102905.0
Buxar,Buxar,25.5605,83.9805,Bihār,102861.0
Kheda,Kheda,22.75,72.68,Gujarāt,102587.0
Tezpur,Tezpur,26.63,92.8,Assam,102505.0
Seoni,Seoni,22.08,79.53,Madhya Pradesh,102343.0
Aurangābād,Aurangabad,24.7,84.35,Bihār,102244.0
Rishīkesh,Rishikesh,30.1083,78.2972,Uttarākhand,102138.0
Kapūrthala,Kapurthala,31.38,75.38,Punjab,101854.0
Dhamtari,Dhamtari,20.71,81.55,Chhattīsgarh,101677.0
Rāneswar,Raneswar,24.0311,87.4197,Jhārkhand,101667.0
Brājarājnagar,Brajarajnagar,21.8167,83.9167,Odisha,101585.0
Sūjāngarh,Sujangarh,27.7,74.47,Rājasthān,101528.0
Bhadreswar,Bhadreswar,22.82,88.35,West Bengal,101477.0
Chilakalūrupet,Chilakalurupet,16.0892,80.1672,Andhra Pradesh,101398.0
Jeypore,Jeypore,18.8563,82.5716,Odisha,101145.0
Kāranja,Karanja,20.4833,77.4833,Mahārāshtra,100947.0
Kalyani,Kalyani,22.975,88.4344,West Bengal,100575.0
Datia,Datia,25.67,78.47,Madhya Pradesh,100466.0
Gangtok,Gangtok,27.33,88.62,Sikkim,100286.0
Suramāla,Suramala,13.76,79.7,Andhra Pradesh,100000.0
Barod,Barod,27.8947,76.3681,Rājasthān,100000.0
Bijaynagar,Bijaynagar,25.93,74.6386,Rājasthān,100000.0
Khambhāliya,Khambhaliya,22.2,69.65,Gujarāt,100000.0
Abbigeri,Abbigeri,13.0767,77.525,Karnātaka,100000.0
Kundli,Kundli,28.99,77.022,Haryāna,100000.0
Sojat,Sojat,25.92,73.67,Rājasthān,100000.0
Navalyal,Navalyal,16.48,74.78,Mahārāshtra,100000.0
Luckeesarai,Luckeesarai,25.1678,86.0944,Bihār,99979.0
Kadaiyanallūr,Kadaiyanallur,9.0743,77.3419,Tamil Nādu,99807.0
Tinsukia,Tinsukia,27.5,95.367,Assam,99507.0
Tellicherry,Tellicherry,11.7481,75.4929,Kerala,99386.0
Itārsi,Itarsi,22.6115,77.7623,Madhya Pradesh,99330.0
Kohīma,Kohima,25.67,94.1,Nāgāland,99039.0
Khambhāt,Khambhat,22.3,72.62,Gujarāt,98700.0
Mahuva,Mahuva,21.0833,71.8,Gujarāt,98519.0
Rāmnagar,Ramnagar,29.395,79.1264,Uttarākhand,97916.0
Deoni Buzurg,Deoni Buzurg,18.2639,77.0822,Mahārāshtra,97598.0
Kallūru,Kalluru,15.8344,78.0292,Andhra Pradesh,97483.0
Bodināyakkanūr,Bodinayakkanur,10.0101,77.3511,Tamil Nādu,96901.0
Harihar,Harihar,14.5129,75.8072,Karnātaka,96422.0
Amalner,Amalner,21.05,75.05,Mahārāshtra,95994.0
Sardārshahr,Sardarshahr,28.4401,74.4908,Rājasthān,95911.0
Dhuliān,Dhulian,24.681,87.954,West Bengal,95706.0
Zerakpur,Zerakpur,30.65,76.82,Punjab,95553.0
Tandwa,Tandwa,26.55,82.65,Uttar Pradesh,95516.0
Tiruchengodu,Tiruchengodu,11.379,77.8949,Tamil Nādu,95335.0
Pedagādi,Pedagadi,17.6615,83.2104,Andhra Pradesh,95291.0
Nagīna,Nagina,29.443,78.433,Uttar Pradesh,95246.0
Chākdaha,Chakdaha,23.08,88.52,West Bengal,95203.0
Closepet,Closepet,12.723,77.286,Karnātaka,95167.0
Emmiganūr,Emmiganur,15.7333,77.4833,Andhra Pradesh,95149.0
Yalamakūru,Yalamakuru,15.5103,77.5249,Andhra Pradesh,95149.0
Vāniyambādi,Vaniyambadi,12.6825,78.6167,Tamil Nādu,95061.0
Nābha,Nabha,30.37,76.15,Punjab,95000.0
Kangan,Kangan,34.263,74.903,Jammu and Kashmīr,94874.0
Bhadohi,Bhadohi,25.42,82.57,Uttar Pradesh,94620.0
Allinagaram,Allinagaram,10.0119,77.4786,Tamil Nādu,94453.0
Vāsco Da Gāma,Vasco Da Gama,15.3981,73.8111,Goa,94393.0
Marmagao,Marmagao,15.4,73.8,Goa,94393.0
Dhār,Dhar,22.5972,75.3042,Madhya Pradesh,93917.0
Dod Ballāpur,Dod Ballapur,13.292,77.543,Karnātaka,93105.0
Akot,Akot,21.1,77.06,Mahārāshtra,92637.0
Contai,Contai,21.78,87.75,West Bengal,92226.0
Kot Kapūra,Kot Kapura,30.5833,74.9,Punjab,91979.0
Māndvi,Mandvi,22.8333,69.3556,Gujarāt,91330.0
Rāyachoti,Rayachoti,14.0583,78.7517,Andhra Pradesh,91234.0
Pāloncha,Paloncha,17.6018,80.7051,Andhra Pradesh,91196.0
Parli Vaijnāth,Parli Vaijnath,18.85,76.53,Mahārāshtra,90975.0
Sivaganga,Sivaganga,9.8433,78.4809,Tamil Nādu,90803.0
Rāmagiri Udayagiri,Ramagiri Udayagiri,19.1619,84.144,Odisha,90774.0
Ponnāni,Ponnani,10.77,75.9,Kerala,90491.0
Jāmtāra,Jamtara,23.9633,86.8014,Jhārkhand,90426.0
Pollāchi,Pollachi,10.659,77.008,Tamil Nādu,90180.0
Kāvali,Kavali,14.913,79.9929,Andhra Pradesh,90099.0
Sankeshwar,Sankeshwar,16.27,74.48,Karnātaka,89627.0
Kadiri,Kadiri,14.12,78.17,Andhra Pradesh,89429.0
Phusro,Phusro,23.77,85.99,Jhārkhand,89178.0
Kairāna,Kairana,29.3953,77.2053,Uttar Pradesh,89000.0
Rāsipuram,Rasipuram,11.4618,78.1909,Tamil Nādu,88584.0
Najībābād,Najibabad,29.6128,78.3425,Uttar Pradesh,88535.0
Nirmal,Nirmal,19.1,78.35,Andhra Pradesh,88433.0
Nirāla,Nirala,19.8143,78.1662,Mahārāshtra,88433.0
Ootacamund,Ootacamund,11.41,76.7,Tamil Nādu,88430.0
Jangipur,Jangipur,24.4691,88.1032,West Bengal,88165.0
Sangrūr,Sangrur,30.2506,75.8442,Punjab,88043.0
Mettupālaiyam,Mettupalaiyam,11.2341,76.9067,Tamil Nādu,87905.0
Jumri Tilaiyā,Jumri Tilaiya,24.4289,85.5355,Jhārkhand,87867.0
Aruppukkottai,Aruppukkottai,9.5139,78.1002,Tamil Nādu,87722.0
Farīdkot,Faridkot,30.67,74.76,Punjab,87695.0
Madgaon,Madgaon,15.2736,73.9581,Goa,87650.0
Palangotu Adwār,Palangotu Adwar,32.7888,76.0009,Himāchal Pradesh,87535.0
Jamūī,Jamui,24.9278,86.2239,Bihār,87357.0
Kumārapālaiyam,Kumarapalaiyam,11.4416,77.6907,Tamil Nādu,86945.0
Hānsi,Hansi,29.1,75.97,Haryāna,86770.0
Shahdol,Shahdol,23.28,81.35,Madhya Pradesh,86681.0
Anakāpalle,Anakapalle,17.6913,83.0039,Andhra Pradesh,86519.0
Nīmbāhera,Nimbahera,24.62,74.68,Rājasthān,86453.0
Nachchāndupatti,Nachchandupatti,10.3238,78.7233,Tamil Nādu,86422.0
Sārni,Sarni,22.104,78.173,Madhya Pradesh,86141.0
Bāsoda,Basoda,23.8515,77.9365,Madhya Pradesh,85716.0
Maratturai,Maratturai,11.1536,79.5329,Tamil Nādu,85632.0
Karād,Karad,17.285,74.184,Mahārāshtra,85500.0
Chinnachauku,Chinnachauku,14.4732,78.8451,Andhra Pradesh,85442.0
Garulia,Garulia,22.82,88.37,West Bengal,85336.0
Chanwari,Chanwari,23.1917,82.3542,Madhya Pradesh,85317.0
Krishnagiri,Krishnagiri,12.5317,78.2174,Tamil Nādu,85254.0
Harda Khās,Harda Khas,22.3441,77.0954,Madhya Pradesh,85136.0
Mhow,Mhow,22.55,75.76,Madhya Pradesh,85023.0
Dhorāji,Dhoraji,21.7337,70.4499,Gujarāt,84545.0
Vīrappanchathiram,Virappanchathiram,11.3553,77.6678,Tamil Nādu,84453.0
Lāharpur,Laharpur,27.72,80.9,Uttar Pradesh,84000.0
Channapatna,Channapatna,12.6514,77.2067,Karnātaka,83921.0
Pilkhua,Pilkhua,28.712,77.6545,Uttar Pradesh,83736.0
Tiruppattūr,Tiruppattur,12.4915,78.5684,Tamil Nādu,83612.0
Gokulgarh,Gokulgarh,28.2468,76.6176,Haryāna,83310.0
Sirsilla,Sirsilla,18.38,78.83,Andhra Pradesh,83186.0
Mānsa,Mansa,29.9906,75.3996,Punjab,82956.0
Chingleput,Chingleput,12.6918,79.9766,Tamil Nādu,82608.0
Saunda,Saunda,23.66,85.35,Jhārkhand,81915.0
Ashoknagar,Ashoknagar,24.58,77.73,Madhya Pradesh,81828.0
Kātoya,Katoya,23.65,88.13,West Bengal,81615.0
Kadi,Kadi,23.3009,72.3322,Gujarāt,81404.0
Mannārgudi,Mannargudi,10.6653,79.4521,Tamil Nādu,81150.0
Balrāmpur,Balrampur,27.43,82.18,Uttar Pradesh,81054.0
Khamānon Kalān,Khamanon Kalan,30.82,76.35,Punjab,80991.0
Bargarh,Bargarh,21.3333,83.6167,Odisha,80625.0
Dahegām,Dahegam,23.17,72.82,Gujarāt,80532.0
Rājula,Rajula,21.05,71.43,Gujarāt,80393.0
Kāmāreddipet,Kamareddipet,18.3205,78.337,Andhra Pradesh,80315.0
Arni,Arni,12.6677,79.2853,Tamil Nādu,80275.0
Bolpur,Bolpur,23.67,87.72,West Bengal,80210.0
Peruvancha,Peruvancha,17.1719,80.5839,Andhra Pradesh,80199.0
Gumlā,Gumla,23.0444,84.5417,Jhārkhand,80129.0
Simdega,Simdega,22.62,84.52,Jhārkhand,80129.0
Manmād,Manmad,20.251,74.439,Mahārāshtra,80058.0
Piro,Piro,25.33,84.42,Bihār,80000.0
Sīra,Sira,13.745,76.909,Karnātaka,80000.0
Arsikere,Arsikere,13.3139,76.2369,Karnātaka,80000.0
Jagannāthaprasād,Jagannathaprasad,19.97,84.77,Odisha,79901.0
Kottagūdem,Kottagudem,17.55,80.63,Andhra Pradesh,79819.0
Dobni Para,Dobni Para,22.8347,74.2556,Madhya Pradesh,79185.0
Tīkamgarh,Tikamgarh,24.7472,78.85,Madhya Pradesh,79106.0
Arāria,Araria,26.15,87.52,Bihār,79021.0
Arkonam,Arkonam,13.0778,79.6667,Tamil Nādu,78395.0
Samadiāla,Samadiala,21.337,71.31,Gujarāt,78354.0
Tanuku,Tanuku,16.7566,81.677,Andhra Pradesh,77962.0
Koch Bihār,Koch Bihar,26.3242,89.451,West Bengal,77935.0
Kuniyamuttūr,Kuniyamuttur,10.9638,76.9525,Tamil Nādu,77748.0
Kambam,Kambam,9.7375,77.2823,Tamil Nādu,77736.0
Bodhan,Bodhan,18.67,77.9,Andhra Pradesh,77573.0
Tirkākara,Tirkakara,10.035,76.329,Kerala,77319.0
Baj Baj,Baj Baj,22.4737,88.1739,West Bengal,76837.0
Nipāni,Nipani,16.399,74.3829,Mahārāshtra,76666.0
Fāzilka,Fazilka,30.403,74.025,Punjab,76492.0
Shājāpur,Shajapur,23.4264,76.2778,Madhya Pradesh,76319.0
Keshod,Keshod,21.3,70.25,Gujarāt,76193.0
Chintāmani,Chintamani,13.4,78.066,Karnātaka,76068.0
Yanam,Yanam,16.7333,82.2167,Andhra Pradesh,76000.0
Surendranagar,Surendranagar,22.7,71.6833,Gujarāt,75755.0
Malappuram,Malappuram,11.042,76.0815,Kerala,75740.0
Garhi,Garhi,28.6317,77.3186,Uttar Pradesh,75544.0
Srīvilliputtūr,Srivilliputtur,9.512,77.633,Tamil Nādu,75396.0
Bhadarwāh,Bhadarwah,32.98,75.7137,Jammu and Kashmīr,75376.0
Rānāghāt,Ranaghat,23.18,88.58,West Bengal,75365.0
Dhrāngadhra,Dhrangadhra,22.98,71.47,Gujarāt,75133.0
Gangammapeta,Gangammapeta,18.498,83.9642,Andhra Pradesh,75017.0
Khejroli,Khejroli,27.37,75.57,Rājasthān,75000.0
Jaorā,Jaora,23.63,75.13,Madhya Pradesh,74907.0
Tura,Tura,25.52,90.22,Meghālaya,74858.0
Ambājogāi,Ambajogai,18.73,76.38,Mahārāshtra,74844.0
Dabra,Dabra,25.8857,78.3322,Madhya Pradesh,74807.0
Wandiwāsh,Wandiwash,12.5,79.62,Tamil Nādu,74320.0
Pennepalli,Pennepalli,14.1473,79.8477,Andhra Pradesh,74037.0
Gūdūr,Gudur,14.1473,79.8477,Andhra Pradesh,74037.0
Hāveri,Haveri,14.7935,75.4045,Karnātaka,73805.0
Tarn Tāran,Tarn Taran,31.4519,74.9278,Punjab,73638.0
Mangalagiri,Mangalagiri,16.43,80.55,Andhra Pradesh,73613.0
Vriddhāchalam,Vriddhachalam,11.5,79.33,Tamil Nādu,73585.0
Kallakkurichchi,Kallakkurichchi,11.738,78.962,Tamil Nādu,73528.0
Kāsipālaiyam,Kasipalaiyam,11.3156,77.7092,Tamil Nādu,73425.0
Pattukkottai,Pattukkottai,10.43,79.32,Tamil Nādu,73135.0
Gobindgarh,Gobindgarh,30.6709,76.3019,Punjab,73131.0
Chopda,Chopda,21.25,75.3,Mahārāshtra,72783.0
Siruguppa,Siruguppa,15.6,77.0,Karnātaka,72503.0
Sangāreddi,Sangareddi,17.6119,78.0819,Andhra Pradesh,72344.0
Virudunagar,Virudunagar,9.568,77.9624,Tamil Nādu,72296.0
Warora,Warora,20.23,79.0008,Mahārāshtra,72126.0
Chaklāsi,Chaklasi,22.65,72.93,Gujarāt,72000.0
Nilanga,Nilanga,18.1161,76.7525,Mahārāshtra,72000.0
Quilāndi,Quilandi,11.439,75.695,Kerala,71873.0
Mandlā,Mandla,22.5978,80.3714,Madhya Pradesh,71579.0
Rāyadrug,Rayadrug,14.6997,76.8524,Andhra Pradesh,71445.0
Bilāra,Bilara,26.1792,73.7056,Rājasthān,71396.0
Parappanangādi,Parappanangadi,11.0497,75.8575,Kerala,71239.0
Rāyagada,Rayagada,19.17,83.42,Odisha,71208.0
Ratangarh,Ratangarh,28.0787,74.6219,Rājasthān,71124.0
Tāndūr,Tandur,17.2576,77.5875,Andhra Pradesh,71108.0
Mārkāpur,Markapur,15.73,79.26,Andhra Pradesh,71092.0
Malaut,Malaut,30.19,74.499,Punjab,70958.0
Kodungallūr,Kodungallur,10.2338,76.1946,Kerala,70868.0
Neyyāttinkara,Neyyattinkara,8.4,77.08,Kerala,70850.0
Bāpatla,Bapatla,15.9044,80.4675,Andhra Pradesh,70777.0
Fatehābād,Fatehabad,29.52,75.45,Haryāna,70777.0
Kalamasseri,Kalamasseri,10.052,76.3158,Kerala,70776.0
Badvel,Badvel,14.75,79.05,Andhra Pradesh,70626.0
Vālpārai,Valparai,10.3276,76.9553,Tamil Nādu,70589.0
Sankaranayinār Kovil,Sankaranayinar Kovil,9.16,77.55,Tamil Nādu,70574.0
Tenkāsi,Tenkasi,8.9564,77.3152,Tamil Nādu,70545.0
Sūratgarh,Suratgarh,29.3177,73.8989,Rājasthān,70536.0
Palni,Palni,10.45,77.5161,Tamil Nādu,70467.0
Mubārakpur,Mubarakpur,26.09,83.29,Uttar Pradesh,70463.0
Nelamangala,Nelamangala,13.102,77.374,Karnātaka,70393.0
Dandeli,Dandeli,15.2667,74.6167,Karnātaka,70342.0
Nāndūra Buzurg,Nandura Buzurg,20.8333,76.4597,Mahārāshtra,70200.0
Gaura,Gaura,25.4961,85.9709,Bihār,70081.0
Satyamangalam,Satyamangalam,11.5167,77.25,Tamil Nādu,70000.0
Madhipura,Madhipura,25.92,86.792,Bihār,70000.0
Bhattu Kolān,Bhattu Kolan,29.3872,75.3422,Haryāna,70000.0
